%%MatrixMarket matrix coordinate real general
65536 65536 38769
267	6813	1
267	7704	1
267	24674	1
267	55750	1
276	13205	1
276	13267	1
276	13827	1
276	15981	1
276	19085	1
276	20028	1
276	22302	1
276	23416	1
276	25070	1
276	29577	1
276	31101	1
276	32556	1
276	33251	1
276	38268	1
276	39598	1
276	45379	1
276	45726	1
276	46419	1
276	54416	1
276	56360	1
276	65028	1
278	16862	1
278	21626	1
278	32669	1
280	23223	1
290	2398	1
290	6209	1
290	12164	1
290	17373	1
290	28038	1
290	29244	1
290	57059	1
296	4805	1
296	13290	1
296	17453	1
296	24237	1
296	31713	1
296	47594	1
296	62789	1
300	7255	1
300	16401	1
300	33795	1
300	48738	1
305	7177	1
305	19813	1
305	20044	1
305	22593	1
305	27942	1
305	30558	1
305	58391	1
315	1463	1
315	2590	1
315	2902	1
315	5529	1
315	7636	1
315	19231	1
315	23846	1
315	24458	1
315	26746	1
315	26990	1
315	27136	1
315	28414	1
315	30318	1
315	33267	1
315	33709	1
315	33868	1
315	44152	1
315	45357	1
315	46438	1
315	47757	1
315	50663	1
315	52042	1
315	52253	1
315	52439	1
315	55337	1
315	59432	1
315	60891	1
324	8090	1
324	45247	1
324	58483	1
327	5775	1
329	95	1
329	598	1
329	8388	1
329	10533	1
329	11878	1
329	15042	1
329	17455	1
329	17495	1
329	22206	1
329	23652	1
329	25835	1
329	26213	1
329	29486	1
329	29530	1
329	30450	1
329	31853	1
329	36079	1
329	36824	1
329	37544	1
329	38798	1
329	41938	1
329	42362	1
329	50283	1
329	55008	1
329	55081	1
329	57028	1
329	61582	1
329	62617	1
329	62739	1
329	64252	1
333	4599	1
333	8752	1
333	10305	1
333	13359	1
333	23835	1
333	37999	1
333	50182	1
333	59334	1
334	52	1
334	1178	1
334	5124	1
334	8742	1
334	11925	1
334	20953	1
334	31016	1
334	31798	1
334	32221	1
334	39121	1
334	42341	1
334	42560	1
334	43399	1
334	51140	1
334	54069	1
334	54497	1
334	54543	1
334	55429	1
334	55463	1
334	55553	1
334	57337	1
334	57811	1
334	57921	1
334	59978	1
334	62797	1
334	64581	1
334	65000	1
341	1712	1
341	9369	1
341	11239	1
341	11492	1
341	19642	1
341	19941	1
341	60129	1
343	5621	1
343	13789	1
343	14676	1
343	15051	1
343	17324	1
343	18381	1
343	22380	1
343	35363	1
343	40156	1
351	7319	1
351	24811	1
351	35650	1
351	41287	1
351	41357	1
354	47509	1
355	7685	1
355	8256	1
355	12068	1
355	27062	1
355	39944	1
355	40985	1
355	42185	1
357	8106	1
357	9304	1
357	9784	1
357	61986	1
359	37519	1
363	4223	1
363	5477	1
363	27895	1
363	58651	1
363	62389	1
364	5414	1
364	14317	1
364	20335	1
364	21292	1
364	22412	1
364	24216	1
364	31275	1
364	36036	1
364	44155	1
364	51837	1
364	56633	1
364	59935	1
364	61013	1
365	13319	1
365	22329	1
365	22626	1
365	38098	1
369	277	1
369	3506	1
369	3928	1
369	5265	1
369	7105	1
369	7750	1
369	9061	1
369	15396	1
369	17029	1
369	19476	1
369	24751	1
369	25382	1
369	26502	1
369	27503	1
369	31562	1
369	31980	1
369	33927	1
369	47388	1
369	53680	1
369	56739	1
369	57126	1
369	58003	1
369	60251	1
369	60997	1
369	61489	1
369	64194	1
370	661	1
370	8760	1
370	14609	1
370	17185	1
370	20007	1
370	20671	1
370	23292	1
370	51846	1
370	54723	1
370	56370	1
370	64083	1
371	5983	1
371	14978	1
384	7541	1
384	20442	1
387	11149	1
387	21127	1
387	38662	1
387	40298	1
387	40513	1
387	43262	1
389	31674	1
389	59237	1
391	26231	1
391	40069	1
391	54453	1
399	42561	1
399	65052	1
400	20542	1
400	23894	1
400	23921	1
400	55271	1
400	56434	1
400	60215	1
401	3861	1
401	14791	1
401	16076	1
401	16392	1
401	20725	1
401	21531	1
401	23304	1
401	30420	1
401	33730	1
401	36468	1
401	40777	1
401	43122	1
401	46650	1
401	49049	1
401	58045	1
402	13834	1
402	16349	1
402	18984	1
402	19028	1
402	25698	1
402	27412	1
402	30575	1
402	34063	1
402	36228	1
402	42141	1
402	47305	1
402	54663	1
407	979	1
407	42984	1
407	45509	1
413	22048	1
416	9082	1
416	21317	1
416	37609	1
416	52405	1
417	22752	1
417	25556	1
417	25795	1
417	40873	1
417	41832	1
417	47185	1
417	59849	1
417	64662	1
420	45240	1
420	48141	1
425	3794	1
425	4749	1
425	8835	1
425	9155	1
425	9245	1
425	9420	1
425	9598	1
425	18170	1
425	18300	1
425	18345	1
425	20465	1
425	24587	1
425	28052	1
425	31818	1
425	34600	1
425	34799	1
425	37010	1
425	37852	1
425	40219	1
425	42440	1
425	43093	1
425	43584	1
425	48467	1
425	48573	1
425	53439	1
425	56048	1
425	56384	1
425	58652	1
425	59614	1
425	61562	1
425	63853	1
428	17993	1
428	23679	1
428	37867	1
431	5468	1
431	6605	1
431	7299	1
431	10547	1
431	16299	1
431	16911	1
431	18638	1
431	21896	1
431	25132	1
431	25283	1
431	26841	1
431	28656	1
431	37478	1
431	38820	1
431	45235	1
431	52836	1
431	53194	1
431	54807	1
431	59513	1
436	10323	1
436	10583	1
436	14273	1
436	16786	1
436	18602	1
436	26457	1
436	27212	1
436	29707	1
436	31173	1
436	34766	1
436	35486	1
436	39527	1
436	41363	1
436	45100	1
436	47439	1
436	51942	1
436	57484	1
436	58271	1
436	59046	1
436	60025	1
436	61342	1
436	62492	1
436	64938	1
438	11216	1
438	13411	1
438	25131	1
447	8327	1
447	45229	1
449	8088	1
449	38918	1
449	57764	1
453	1220	1
453	1536	1
453	3160	1
453	9051	1
453	19407	1
453	19909	1
453	30322	1
453	32958	1
453	42962	1
453	51584	1
453	59351	1
453	61845	1
453	62647	1
458	45916	1
461	1169	1
466	30965	1
466	34646	1
467	37521	1
467	45318	1
467	62471	1
469	690	1
469	8294	1
469	12416	1
469	16659	1
469	18615	1
469	20825	1
469	21849	1
469	37764	1
469	39053	1
469	48647	1
469	53650	1
469	59352	1
469	61807	1
469	63153	1
469	65070	1
476	940	1
476	8819	1
476	10274	1
476	11145	1
476	21537	1
476	26138	1
476	50700	1
476	57065	1
476	60231	1
488	9150	1
488	27279	1
488	37255	1
488	43543	1
488	46734	1
488	49560	1
488	53502	1
488	55113	1
488	55827	1
488	57457	1
488	62104	1
488	63404	1
491	2464	1
491	2783	1
491	5763	1
491	8011	1
491	14868	1
491	15075	1
491	21884	1
491	22106	1
491	23517	1
491	24686	1
491	27571	1
491	30430	1
491	31807	1
491	37610	1
491	46351	1
491	50995	1
491	51863	1
491	52217	1
491	54670	1
491	54846	1
491	57150	1
491	57204	1
496	39141	1
496	39330	1
507	326	1
507	431	1
507	16009	1
507	18535	1
507	21128	1
507	24271	1
507	25127	1
507	36170	1
507	40920	1
507	44175	1
507	63527	1
512	8918	1
512	18464	1
512	28844	1
512	29119	1
512	33156	1
512	39123	1
512	41745	1
512	44637	1
512	51725	1
512	52061	1
512	60029	1
512	62616	1
512	64853	1
519	578	1
519	4977	1
519	15706	1
519	21521	1
519	26576	1
519	35212	1
519	44459	1
519	53113	1
519	55712	1
519	57260	1
519	63475	1
522	10313	1
522	15622	1
522	43583	1
522	49214	1
522	60649	1
522	64253	1
526	10758	1
526	30496	1
526	31918	1
526	39641	1
526	52812	1
532	15514	1
532	45949	1
535	32314	1
535	32339	1
535	35700	1
535	51011	1
535	52536	1
535	64289	1
537	4189	1
537	7388	1
537	8731	1
537	11477	1
537	32308	1
537	55556	1
537	65269	1
541	27506	1
542	831	1
542	6259	1
542	9790	1
542	13429	1
542	14656	1
542	16423	1
542	21548	1
542	25694	1
542	26808	1
542	28842	1
542	30504	1
542	40888	1
542	42570	1
542	43507	1
542	44339	1
542	64066	1
545	34806	1
548	6812	1
548	7402	1
548	8776	1
548	10175	1
548	19540	1
548	21186	1
548	27507	1
548	28284	1
548	35587	1
548	36314	1
548	36740	1
548	41181	1
548	48430	1
548	48434	1
548	49266	1
548	50242	1
548	55487	1
548	61736	1
548	65118	1
555	1879	1
555	6146	1
555	28790	1
555	57433	1
555	63793	1
556	2294	1
556	19481	1
556	20745	1
556	37628	1
556	40508	1
571	24085	1
571	44170	1
571	45286	1
571	53842	1
571	53868	1
571	60328	1
571	64590	1
579	3205	1
579	3487	1
579	9589	1
579	14883	1
579	18361	1
579	19784	1
579	22434	1
579	25526	1
579	32000	1
579	32406	1
579	33493	1
579	34086	1
579	39488	1
579	40821	1
579	55642	1
579	56794	1
579	58644	1
579	59732	1
579	64244	1
590	2062	1
590	11755	1
590	15144	1
590	19280	1
590	38117	1
590	38331	1
590	45606	1
590	46830	1
590	47974	1
590	49065	1
590	51829	1
590	58507	1
590	59362	1
593	4258	1
593	7197	1
593	16356	1
593	20803	1
593	23605	1
593	24332	1
593	53722	1
593	56219	1
596	3922	1
596	10416	1
596	12070	1
596	12537	1
596	13873	1
596	18404	1
596	20194	1
596	27947	1
596	35144	1
596	39785	1
596	40454	1
596	40857	1
596	42748	1
596	49885	1
596	53151	1
596	63025	1
614	11515	1
620	157	1
620	226	1
620	5395	1
620	25986	1
623	3582	1
623	3985	1
623	9979	1
629	1216	1
629	1883	1
629	5244	1
629	7018	1
629	22882	1
629	23728	1
629	28099	1
629	33358	1
629	34742	1
629	38778	1
629	42285	1
629	51021	1
629	52535	1
629	59485	1
630	45006	1
645	19432	1
645	21765	1
645	32623	1
645	45103	1
645	48703	1
645	49283	1
645	58316	1
649	42209	1
650	22066	1
650	37642	1
650	48909	1
654	94	1
654	3358	1
654	4683	1
654	8268	1
654	8722	1
654	15210	1
654	15229	1
654	19089	1
654	21644	1
654	22139	1
654	23394	1
654	31679	1
654	32522	1
654	32704	1
654	33078	1
654	34666	1
654	36535	1
654	42432	1
654	45540	1
654	45854	1
654	50236	1
654	54641	1
654	57796	1
654	65167	1
666	3207	1
666	19779	1
666	34129	1
666	50515	1
666	60954	1
669	26271	1
669	30217	1
669	41696	1
669	42635	1
669	45825	1
669	50109	1
669	52059	1
669	63242	1
671	6247	1
671	17865	1
671	24224	1
671	29329	1
671	31991	1
671	37769	1
671	49717	1
671	52887	1
671	57509	1
671	59376	1
671	62653	1
683	1238	1
683	15579	1
683	21922	1
683	24642	1
683	28898	1
683	47699	1
683	57023	1
683	60100	1
694	2215	1
694	3283	1
694	3394	1
694	4508	1
694	7108	1
694	13988	1
694	16596	1
694	18740	1
694	21544	1
694	22241	1
694	25737	1
694	26461	1
694	27278	1
694	30686	1
694	36560	1
694	45813	1
694	46157	1
694	48314	1
694	54179	1
694	54240	1
694	57018	1
694	63558	1
716	7363	1
716	10400	1
716	10493	1
716	47527	1
716	50004	1
716	56813	1
716	57771	1
716	57976	1
716	58400	1
716	64741	1
727	4087	1
727	9174	1
727	10142	1
727	11621	1
727	21516	1
727	28714	1
727	37378	1
727	38400	1
727	43170	1
727	47113	1
733	152	1
733	1332	1
733	2615	1
733	12417	1
733	18621	1
733	20063	1
733	35727	1
733	35980	1
733	43456	1
733	44035	1
733	47519	1
733	48822	1
733	51814	1
733	56539	1
733	57360	1
733	58246	1
746	31887	1
746	32616	1
746	38915	1
748	15863	1
748	25138	1
748	35244	1
751	4697	1
751	5512	1
751	23723	1
751	27708	1
751	36723	1
751	37311	1
751	45051	1
751	53317	1
753	2255	1
753	17179	1
753	19059	1
753	24628	1
753	25864	1
753	32015	1
753	39470	1
753	43439	1
753	47841	1
753	48167	1
753	53609	1
753	57513	1
753	59699	1
753	65171	1
755	6654	1
755	8767	1
755	9695	1
755	45597	1
755	55520	1
755	63778	1
767	10398	1
767	25724	1
767	26788	1
767	56855	1
767	57575	1
769	4403	1
769	12974	1
769	13998	1
769	17581	1
769	19323	1
769	20796	1
769	23941	1
769	34645	1
769	44541	1
769	60266	1
769	64424	1
773	4008	1
773	5948	1
773	9774	1
773	15642	1
773	15666	1
773	15779	1
773	34328	1
773	39002	1
773	40031	1
773	53053	1
773	56181	1
773	57510	1
776	7285	1
776	9323	1
776	13190	1
777	19855	1
777	20988	1
777	21279	1
777	38885	1
777	53579	1
781	47036	1
790	9128	1
790	10282	1
790	10331	1
790	22677	1
790	38601	1
790	46187	1
790	46736	1
790	51657	1
790	61278	1
794	830	1
794	13676	1
794	20105	1
794	34282	1
794	43329	1
794	55908	1
794	58604	1
794	65482	1
804	30972	1
804	59099	1
804	60799	1
806	558	1
806	10275	1
809	21123	1
809	45288	1
814	6075	1
814	9106	1
814	30733	1
815	4688	1
815	24557	1
815	39202	1
817	5888	1
817	30767	1
817	56344	1
824	2865	1
824	10540	1
824	38787	1
824	58305	1
830	49836	1
830	51922	1
830	56164	1
831	21331	1
831	25586	1
831	30514	1
831	43099	1
831	45720	1
831	47038	1
831	51955	1
831	57482	1
831	60736	1
831	60873	1
831	64529	1
831	64837	1
846	24875	1
846	58278	1
856	1907	1
856	29069	1
856	33063	1
856	58379	1
856	62383	1
857	16763	1
857	31826	1
857	35273	1
857	59236	1
858	2557	1
858	12362	1
864	44004	1
864	50953	1
875	5110	1
875	6710	1
875	11741	1
875	37918	1
875	54553	1
879	36030	1
880	7893	1
882	1081	1
882	1643	1
882	2659	1
882	16396	1
882	17417	1
882	22058	1
882	22908	1
882	23560	1
882	23975	1
882	24462	1
882	34020	1
882	53643	1
882	54774	1
884	5605	1
884	10972	1
884	16130	1
884	18981	1
884	25432	1
884	30842	1
884	32031	1
884	61132	1
884	64753	1
891	19576	1
891	22122	1
891	22829	1
891	31892	1
891	32276	1
891	55287	1
891	55776	1
900	10201	1
900	41046	1
900	59805	1
904	11015	1
904	33316	1
904	62776	1
920	982	1
920	5039	1
920	5133	1
920	6832	1
920	7031	1
920	10697	1
920	15975	1
920	25324	1
920	25823	1
920	27656	1
920	37154	1
920	38905	1
920	40269	1
920	40911	1
920	41821	1
920	43326	1
920	45693	1
920	46330	1
920	47890	1
920	50827	1
920	53086	1
920	56801	1
920	57013	1
920	60005	1
920	60540	1
920	61665	1
920	64110	1
940	7608	1
940	19749	1
940	59342	1
941	13252	1
941	13820	1
941	28938	1
941	33992	1
946	7549	1
946	7916	1
946	17580	1
946	23814	1
946	31573	1
946	34902	1
946	37905	1
946	38217	1
946	45205	1
946	46569	1
946	47588	1
946	56574	1
952	2982	1
952	6003	1
952	7085	1
952	17425	1
952	22533	1
952	48680	1
952	58071	1
960	25080	1
960	32514	1
960	40356	1
960	41389	1
960	42831	1
970	917	1
970	11916	1
970	15168	1
970	16267	1
970	19427	1
970	23583	1
970	25805	1
970	28173	1
970	38856	1
970	39389	1
970	39760	1
970	48817	1
970	58055	1
971	5579	1
971	7335	1
971	9782	1
971	19712	1
971	26051	1
971	31832	1
971	32820	1
971	42988	1
971	54319	1
971	58737	1
976	2136	1
976	2349	1
976	7411	1
976	7866	1
976	12751	1
976	17301	1
976	25622	1
976	26285	1
976	37817	1
976	39965	1
976	52685	1
976	64075	1
976	64936	1
979	4796	1
979	6174	1
979	38031	1
979	47874	1
979	48971	1
979	64982	1
988	6575	1
992	51509	1
1012	280	1
1012	2723	1
1012	10727	1
1012	12189	1
1012	13970	1
1012	15258	1
1012	15719	1
1012	15821	1
1012	17858	1
1012	21168	1
1012	30092	1
1012	31291	1
1012	33660	1
1012	40896	1
1012	41636	1
1012	43581	1
1012	44165	1
1012	45695	1
1012	48526	1
1012	57036	1
1012	57367	1
1012	61437	1
1012	61916	1
1016	7911	1
1016	12424	1
1016	13177	1
1016	16533	1
1016	17519	1
1016	18541	1
1016	19444	1
1016	24128	1
1016	24881	1
1016	27983	1
1016	36360	1
1016	39750	1
1016	45167	1
1016	46909	1
1016	47558	1
1016	52630	1
1016	53130	1
1016	54219	1
1016	55971	1
1019	17927	1
1027	15151	1
1027	30715	1
1027	33644	1
1027	37121	1
1027	42165	1
1027	49765	1
1027	58760	1
1027	62557	1
1031	27963	1
1031	31656	1
1038	3749	1
1038	42523	1
1041	11036	1
1054	40184	1
1054	62769	1
1056	6309	1
1056	22042	1
1056	24036	1
1056	25652	1
1056	29278	1
1056	32847	1
1056	33904	1
1056	35748	1
1056	37394	1
1056	38995	1
1056	42965	1
1056	44789	1
1056	45062	1
1056	45787	1
1056	47495	1
1056	49748	1
1056	52834	1
1056	53860	1
1056	62195	1
1057	2045	1
1057	4589	1
1057	14631	1
1057	15831	1
1057	20835	1
1057	21623	1
1057	23737	1
1057	24023	1
1057	24822	1
1057	29926	1
1057	30708	1
1057	32566	1
1057	41337	1
1057	49691	1
1057	57706	1
1057	60239	1
1057	60418	1
1060	1499	1
1060	2956	1
1060	13590	1
1060	17545	1
1060	24521	1
1060	28065	1
1060	28750	1
1060	37937	1
1060	38300	1
1060	44657	1
1060	48128	1
1060	51198	1
1060	59150	1
1060	60801	1
1060	64200	1
1060	64312	1
1060	64666	1
1064	1067	1
1064	19612	1
1064	25610	1
1064	32480	1
1064	33897	1
1064	35595	1
1064	55871	1
1067	6665	1
1067	28258	1
1068	4023	1
1068	4716	1
1068	8619	1
1068	12760	1
1068	16246	1
1068	20085	1
1068	20518	1
1068	28437	1
1068	45482	1
1068	45636	1
1068	46149	1
1068	47591	1
1068	50883	1
1068	52189	1
1068	52448	1
1068	55317	1
1068	58890	1
1068	64497	1
1070	17467	1
1070	34793	1
1070	39278	1
1071	3377	1
1071	6615	1
1071	12405	1
1071	26506	1
1071	29404	1
1071	35914	1
1071	39464	1
1071	47906	1
1071	51230	1
1071	55082	1
1071	55960	1
1071	61675	1
1080	639	1
1080	3943	1
1080	5218	1
1080	5535	1
1080	7654	1
1080	10910	1
1080	13230	1
1080	21043	1
1080	24003	1
1080	26144	1
1080	29424	1
1080	30560	1
1080	36132	1
1080	43427	1
1080	49058	1
1080	54468	1
1080	55749	1
1080	59837	1
1080	60147	1
1083	4253	1
1083	5552	1
1083	6323	1
1083	9272	1
1083	18188	1
1083	22352	1
1083	24284	1
1083	26526	1
1083	31070	1
1083	31496	1
1083	41851	1
1083	46248	1
1083	47189	1
1094	8574	1
1094	15986	1
1094	29279	1
1094	30918	1
1094	41538	1
1094	56101	1
1094	57736	1
1106	16811	1
1106	18281	1
1106	18732	1
1106	32344	1
1106	40110	1
1106	46025	1
1106	56094	1
1112	330	1
1112	743	1
1112	1273	1
1112	7334	1
1112	7837	1
1112	8021	1
1112	10636	1
1112	18995	1
1112	21109	1
1112	25195	1
1112	29061	1
1112	35658	1
1112	38597	1
1112	39740	1
1112	41153	1
1112	41638	1
1112	46210	1
1112	48757	1
1112	58959	1
1112	59616	1
1112	64015	1
1120	5938	1
1120	6625	1
1120	13695	1
1120	17364	1
1120	19593	1
1120	41035	1
1121	4455	1
1121	15087	1
1121	18965	1
1121	32637	1
1121	32651	1
1121	34499	1
1121	53147	1
1121	60565	1
1127	5498	1
1127	10575	1
1127	18294	1
1127	24783	1
1127	27018	1
1127	30644	1
1127	31238	1
1127	35701	1
1127	46709	1
1127	48306	1
1127	60639	1
1127	65014	1
1127	65403	1
1134	51180	1
1148	3629	1
1150	17602	1
1150	25861	1
1156	13313	1
1156	18612	1
1156	27874	1
1156	28797	1
1156	39519	1
1156	43858	1
1156	51949	1
1156	52326	1
1156	58705	1
1156	62021	1
1156	62090	1
1159	64866	1
1162	607	1
1162	1535	1
1162	2394	1
1162	2778	1
1162	7772	1
1162	11552	1
1162	11674	1
1162	12140	1
1162	14948	1
1162	16927	1
1162	17309	1
1162	18658	1
1162	21593	1
1162	22119	1
1162	24406	1
1162	28688	1
1162	31563	1
1162	33818	1
1162	37670	1
1162	40580	1
1162	40677	1
1162	41797	1
1162	42665	1
1162	45706	1
1162	45954	1
1162	48310	1
1162	51122	1
1162	55432	1
1162	57051	1
1162	57442	1
1162	59438	1
1162	63565	1
1162	64827	1
1165	6675	1
1165	17398	1
1165	29108	1
1165	37082	1
1165	43294	1
1174	60685	1
1182	16002	1
1182	30488	1
1182	36924	1
1182	47945	1
1182	51726	1
1182	64118	1
1190	60241	1
1190	62014	1
1196	7102	1
1196	31201	1
1197	19434	1
1197	27252	1
1197	31629	1
1197	43705	1
1197	59054	1
1198	6712	1
1198	12432	1
1198	13980	1
1198	15341	1
1198	15483	1
1198	16805	1
1198	19370	1
1198	24358	1
1198	28353	1
1198	29809	1
1198	30536	1
1198	32440	1
1198	37063	1
1198	40713	1
1198	46308	1
1198	52551	1
1198	53520	1
1198	53981	1
1198	62416	1
1198	63294	1
1200	5151	1
1200	7241	1
1200	7828	1
1200	9464	1
1200	18270	1
1200	30803	1
1200	35644	1
1200	47761	1
1200	52505	1
1200	58849	1
1201	18378	1
1201	22595	1
1201	31299	1
1201	56953	1
1203	456	1
1203	5842	1
1203	11910	1
1203	26945	1
1203	33505	1
1203	56494	1
1203	60455	1
1217	3423	1
1217	7342	1
1217	7734	1
1217	10060	1
1217	11258	1
1217	18644	1
1217	28568	1
1217	34536	1
1217	36520	1
1217	42540	1
1217	48977	1
1217	56029	1
1217	60663	1
1218	6373	1
1218	14741	1
1218	18597	1
1218	35173	1
1218	39137	1
1218	56112	1
1218	58070	1
1218	60469	1
1218	61152	1
1218	64802	1
1219	2988	1
1219	23808	1
1219	26077	1
1219	59501	1
1230	9111	1
1230	14199	1
1230	15962	1
1230	24813	1
1239	4055	1
1239	4349	1
1239	6981	1
1239	11399	1
1239	14446	1
1239	31770	1
1239	33954	1
1239	37335	1
1239	46156	1
1239	64227	1
1239	64857	1
1243	1590	1
1243	48632	1
1243	59565	1
1245	1605	1
1245	12105	1
1245	24320	1
1245	35011	1
1245	40293	1
1245	42210	1
1245	50607	1
1245	57078	1
1245	60323	1
1245	63303	1
1254	5548	1
1254	11761	1
1254	11815	1
1254	24775	1
1254	31033	1
1254	35066	1
1254	39223	1
1254	51806	1
1254	53376	1
1254	53927	1
1254	54259	1
1254	64745	1
1256	22	1
1256	23319	1
1256	46531	1
1256	63637	1
1261	556	1
1261	2265	1
1261	4490	1
1261	7122	1
1261	12260	1
1261	15418	1
1261	20307	1
1261	24842	1
1261	26019	1
1261	30269	1
1261	31480	1
1261	33668	1
1261	34887	1
1261	35234	1
1261	37862	1
1261	39913	1
1261	43260	1
1261	45797	1
1261	47194	1
1261	47379	1
1261	49025	1
1261	55040	1
1261	56620	1
1261	59988	1
1261	60765	1
1261	61491	1
1261	65408	1
1262	11555	1
1262	41727	1
1262	43077	1
1262	63017	1
1277	1991	1
1277	3387	1
1277	6817	1
1277	9863	1
1277	23070	1
1277	23930	1
1277	26298	1
1277	26863	1
1277	28460	1
1277	34275	1
1277	38911	1
1277	44502	1
1277	55344	1
1277	59961	1
1277	61813	1
1277	64922	1
1283	6327	1
1283	19718	1
1283	31786	1
1283	38652	1
1283	41049	1
1283	44398	1
1283	48893	1
1289	30441	1
1289	32456	1
1295	12685	1
1295	18928	1
1295	24607	1
1295	59920	1
1297	2824	1
1297	38715	1
1300	20923	1
1300	23324	1
1300	23669	1
1300	26852	1
1300	29508	1
